1403636587.013556 -0.064913 -0.057801 -0.064637 0.899135 0.071828 0.422942 -0.086706
1403636587.313555 -0.042794 -0.074906 -0.066450 0.902978 0.075457 0.414530 -0.084279
1403636587.413555 -0.031377 -0.093192 -0.068065 0.904159 0.071919 0.412860 -0.082893
1403636587.513556 -0.019720 -0.118104 -0.069793 0.905523 0.067261 0.410606 -0.083110
1403636587.613555 -0.007813 -0.149519 -0.070766 0.906035 0.062519 0.410303 -0.082725
1403636587.713556 0.005757 -0.184495 -0.070443 0.904243 0.056077 0.415285 -0.082094
1403636587.813555 0.019501 -0.220354 -0.070187 0.902149 0.048116 0.421095 -0.080570
1403636587.913555 0.031452 -0.255036 -0.073290 0.902782 0.041916 0.420887 -0.077988
1403636588.013556 0.041202 -0.287076 -0.079137 0.907240 0.036452 0.413053 -0.070527
1403636588.113555 0.049232 -0.312871 -0.086012 0.910994 0.031667 0.405515 -0.068148
1403636588.213556 0.055179 -0.332276 -0.091971 0.911880 0.032184 0.403567 -0.067617
1403636588.713556 0.041549 -0.309088 -0.090254 0.909005 0.033253 0.408678 -0.074744
1403636588.813555 0.030085 -0.283459 -0.088182 0.909879 0.037885 0.405816 -0.077449
1403636588.913555 0.017555 -0.251160 -0.085806 0.909768 0.041354 0.404852 -0.081892
1403636589.013556 0.002878 -0.214093 -0.080732 0.908175 0.046240 0.407110 -0.085683
1403636589.113555 -0.013169 -0.173939 -0.073420 0.905315 0.052291 0.411898 -0.089499
1403636589.213556 -0.029085 -0.131181 -0.064921 0.903187 0.056589 0.415204 -0.093047
1403636589.313555 -0.045597 -0.086072 -0.058160 0.903250 0.062123 0.413742 -0.095385
1403636589.413555 -0.061899 -0.040147 -0.054555 0.904315 0.068221 0.410059 -0.097021
1403636589.513556 -0.077483 0.005767 -0.052256 0.903782 0.071553 0.410631 -0.097157
1403636589.613555 -0.093814 0.051026 -0.050247 0.902203 0.074519 0.413041 -0.099369
1403636589.713556 -0.109044 0.095634 -0.049398 0.901120 0.077181 0.414810 -0.099791
1403636589.813555 -0.122744 0.138422 -0.051541 0.901454 0.081825 0.412342 -0.103244
1403636589.913555 -0.134217 0.175109 -0.055632 0.903363 0.087815 0.406091 -0.106364
1403636590.013556 -0.143126 0.205955 -0.059817 0.903229 0.091674 0.404139 -0.111561
1403636590.113555 -0.149062 0.227806 -0.060250 0.900208 0.094249 0.409509 -0.114215
1403636590.213556 -0.151140 0.238724 -0.060018 0.897843 0.094606 0.414626 -0.114069
1403636590.413555 -0.149002 0.222020 -0.058609 0.899954 0.091281 0.414226 -0.100839
1403636590.513556 -0.145264 0.196138 -0.056500 0.900286 0.087018 0.416428 -0.092206
1403636590.613555 -0.137229 0.167489 -0.055080 0.899744 0.082989 0.420110 -0.084145
1403636590.713556 -0.129294 0.128566 -0.053547 0.900270 0.077962 0.421271 -0.077247
1403636590.813555 -0.119289 0.086734 -0.054646 0.902722 0.072403 0.417578 -0.074026
1403636590.913555 -0.107451 0.042089 -0.057552 0.905563 0.067950 0.412430 -0.072380
1403636591.013556 -0.094268 -0.003501 -0.060721 0.906289 0.066095 0.411430 -0.070687
1403636591.113555 -0.080453 -0.046787 -0.063283 0.905632 0.065492 0.412569 -0.072992
1403636591.213556 -0.066856 -0.087005 -0.065758 0.906104 0.062729 0.411810 -0.073842
1403636591.313555 -0.054841 -0.122304 -0.070030 0.907554 0.059806 0.409385 -0.071926
1403636591.413555 -0.045030 -0.149389 -0.076622 0.908726 0.055569 0.407814 -0.069402
1403636591.513556 -0.035609 -0.168814 -0.084963 0.908586 0.052167 0.408908 -0.067418
1403636591.613555 -0.025247 -0.183973 -0.093020 0.905182 0.042530 0.418845 -0.058353
1403636591.713556 -0.015595 -0.192411 -0.099031 0.897073 0.035098 0.437543 -0.050840
1403636591.813555 -0.007220 -0.197631 -0.100528 0.887812 0.029210 0.457179 -0.043865
1403636591.913555 0.000969 -0.201789 -0.100213 0.881441 0.022314 0.470026 -0.040497
1403636592.013556 0.011296 -0.207452 -0.100936 0.883276 0.013068 0.467014 -0.039391
1403636592.113555 0.028913 -0.216294 -0.102834 0.887005 0.001512 0.460295 -0.036718
1403636592.213556 0.051347 -0.225742 -0.105287 0.891339 -0.007447 0.451996 -0.034042
1403636592.313555 0.077088 -0.231636 -0.106886 0.895321 -0.009421 0.444022 -0.033996
1403636592.413555 0.106095 -0.229248 -0.107699 0.897999 -0.007450 0.437983 -0.041387
1403636592.513556 0.137043 -0.217004 -0.106193 0.896712 0.002196 0.439665 -0.050959
1403636592.613555 0.203077 -0.172524 -0.133815 0.891711 0.017478 0.448148 -0.060899
1403636592.713556 0.228754 -0.141944 -0.133275 0.887638 0.036229 0.453618 -0.070837
1403636592.813555 0.246373 -0.101633 -0.132933 0.885408 0.057759 0.452893 -0.087203
1403636592.913555 0.250378 -0.052562 -0.133909 0.884528 0.080242 0.446977 -0.106690
1403636593.013556 0.238563 0.001652 -0.134365 0.883749 0.102312 0.439540 -0.123795
1403636593.113555 0.211653 0.057649 -0.133464 0.881959 0.124291 0.433545 -0.136889
1403636593.213556 0.172457 0.110823 -0.132157 0.879596 0.138422 0.429310 -0.151137
1403636593.313555 0.124994 0.155698 -0.130789 0.878465 0.146712 0.424324 -0.163474
1403636593.413555 0.074859 0.184612 -0.131978 0.879805 0.151005 0.419641 -0.164443
1403636593.513556 0.025067 0.194135 -0.136236 0.882486 0.148465 0.417437 -0.157871
1403636593.613555 -0.020358 0.186908 -0.143076 0.887685 0.136671 0.413050 -0.150751
1403636593.713556 -0.061393 0.164298 -0.150691 0.894984 0.117661 0.406387 -0.141453
1403636593.813555 -0.095081 0.127385 -0.157306 0.901492 0.089119 0.404968 -0.123978
1403636593.913555 -0.120922 0.079427 -0.160073 0.903057 0.054027 0.413472 -0.103003
1403636594.013556 -0.137137 0.024907 -0.159349 0.901158 0.019458 0.425863 -0.078589
1403636594.113555 -0.141002 -0.031798 -0.157287 0.899566 -0.012751 0.433096 -0.055190
1403636594.213556 -0.129074 -0.087353 -0.157148 0.899783 -0.038596 0.433129 -0.036046
1403636594.313555 -0.099741 -0.139544 -0.158801 0.899991 -0.053360 0.432171 -0.019914
1403636594.413555 -0.054559 -0.186754 -0.160936 0.898444 -0.059072 0.435035 -0.007384
1403636594.513556 -0.001044 -0.227126 -0.161813 0.894004 -0.057029 0.444415 0.000004
1403636594.613555 -0.023482 -0.274106 -0.144085 0.889205 -0.056455 0.454001 -0.003074
1403636594.713556 0.025971 -0.274703 -0.145418 0.886465 -0.053413 0.459612 -0.009159
1403636594.813555 0.065800 -0.250364 -0.148085 0.885007 -0.038744 0.463497 -0.020775
1403636594.913555 0.093716 -0.200964 -0.150785 0.883020 -0.013968 0.467789 -0.035403
1403636595.013556 0.104185 -0.131898 -0.152327 0.880470 0.019752 0.470292 -0.056639
1403636595.113555 0.097302 -0.053539 -0.153721 0.879100 0.055575 0.466454 -0.080716
1403636595.213556 0.079359 0.020579 -0.155077 0.878085 0.086044 0.458747 -0.105423
1403636595.313555 0.051440 0.080596 -0.157118 0.876532 0.111238 0.450980 -0.126233
1403636595.413555 0.019131 0.117401 -0.159143 0.875301 0.126811 0.445968 -0.137402
1403636595.513556 -0.012426 0.126698 -0.161187 0.875910 0.132376 0.441883 -0.141409
1403636595.613555 -0.040813 0.108626 -0.164329 0.878123 0.134205 0.437466 -0.139683
1403636595.713556 -0.065488 0.068547 -0.168631 0.881514 0.127336 0.435622 -0.130201
1403636595.813555 -0.085733 0.012767 -0.174277 0.885055 0.112136 0.438091 -0.110363
1403636595.913555 -0.103915 -0.048634 -0.180925 0.888733 0.089009 0.440988 -0.088097
1403636596.013556 -0.125725 -0.105365 -0.185305 0.893306 0.064429 0.439742 -0.066935
1403636596.113555 -0.154243 -0.146110 -0.187422 0.897387 0.040172 0.436590 -0.049718
1403636596.213556 -0.186859 -0.160701 -0.186177 0.898736 0.024580 0.435745 -0.042369
1403636596.313555 -0.223337 -0.148505 -0.179399 0.897674 0.016378 0.438208 -0.043445
1403636596.413555 -0.266871 -0.121955 -0.167385 0.895499 0.014954 0.442765 -0.042634
1403636596.513556 -0.310568 -0.091402 -0.155584 0.892644 0.020193 0.448318 -0.042303
1403636596.613555 -0.378301 -0.057310 -0.121704 0.891444 0.024984 0.450575 -0.041057
1403636596.713556 -0.399359 -0.036110 -0.117507 0.892523 0.027068 0.448297 -0.041226
1403636596.913555 -0.376892 -0.023945 -0.119671 0.888261 0.035277 0.456512 -0.036658
1403636597.013556 -0.332527 -0.027968 -0.122846 0.889261 0.037215 0.454725 -0.032489
1403636597.113555 -0.273987 -0.033573 -0.127308 0.894256 0.039919 0.444536 -0.033172
1403636597.213556 -0.207048 -0.038767 -0.128191 0.897282 0.050041 0.436834 -0.039469
1403636597.313555 -0.137186 -0.041146 -0.123871 0.895944 0.063918 0.437042 -0.046821
1403636597.413555 -0.068026 -0.037304 -0.119070 0.892562 0.079147 0.440482 -0.055174
1403636597.513556 -0.008782 -0.027836 -0.116303 0.888720 0.097321 0.443335 -0.064494
1403636597.613555 0.030923 -0.011077 -0.116404 0.883145 0.113589 0.447820 -0.081301
1403636597.713556 0.044901 0.011025 -0.118345 0.876321 0.128069 0.453621 -0.099436
1403636597.813555 0.034772 0.033070 -0.119914 0.870100 0.139783 0.459512 -0.110613
1403636597.913555 0.006329 0.048263 -0.121703 0.866034 0.150841 0.462977 -0.113513
1403636598.013556 -0.033380 0.054821 -0.124651 0.866058 0.159061 0.460525 -0.112071
1403636598.113555 -0.078186 0.054106 -0.130265 0.870603 0.160427 0.451678 -0.110909
1403636598.213556 -0.119812 0.046405 -0.139418 0.879199 0.159365 0.436625 -0.104743
1403636598.313555 -0.149373 0.035174 -0.152591 0.887279 0.158906 0.422167 -0.096227
1403636598.413555 -0.159850 0.023054 -0.166992 0.891097 0.156655 0.417082 -0.086296
1403636598.513556 -0.150073 0.013060 -0.181665 0.890076 0.156310 0.420083 -0.082834
1403636598.613555 -0.036360 -0.002321 -0.209607 0.884194 0.157430 0.430906 -0.087955
1403636598.713556 -0.001049 -0.005241 -0.223293 0.875003 0.162095 0.445459 -0.098288
1403636598.813555 0.034387 -0.006470 -0.241494 0.863028 0.166384 0.463742 -0.111543
1403636598.913555 0.066287 -0.007964 -0.263250 0.851870 0.165030 0.482512 -0.119435
1403636599.013556 0.092585 -0.009758 -0.286921 0.843034 0.165165 0.497372 -0.120974
1403636599.113555 0.111933 -0.010172 -0.305242 0.833044 0.164187 0.512074 -0.129851
1403636599.213556 0.126975 -0.010159 -0.316621 0.817204 0.162433 0.535349 -0.138548
1403636599.313555 0.140080 -0.009110 -0.325141 0.801339 0.156234 0.559171 -0.144136
1403636599.413555 0.150854 -0.008653 -0.334362 0.793165 0.152295 0.572359 -0.141779
1403636599.513556 0.159006 -0.008278 -0.344052 0.793913 0.147722 0.574276 -0.134489
1403636599.613555 0.163849 -0.008444 -0.353081 0.798808 0.142256 0.569900 -0.129934
1403636599.713556 0.165888 -0.009681 -0.360882 0.799899 0.140395 0.569285 -0.127932
1403636599.813555 0.165912 -0.012090 -0.360860 0.789653 0.139627 0.583084 -0.130254
1403636600.113555 0.165171 -0.016774 -0.364108 0.784559 0.131157 0.590249 -0.137370
1403636624.413555 0.109191 -0.006084 -0.358601 0.792252 0.126992 0.582306 -0.130884
1403636624.513556 0.106402 -0.012620 -0.358866 0.798200 0.125637 0.575087 -0.127934
1403636624.613555 0.120310 -0.032810 -0.356891 0.800913 0.124904 0.572422 -0.123573
1403636624.713556 0.116315 -0.044731 -0.357601 0.799304 0.128216 0.575162 -0.117735
1403636624.813555 0.109657 -0.060587 -0.357615 0.799125 0.134548 0.575599 -0.109461
1403636624.913555 0.100712 -0.078675 -0.352205 0.804032 0.144900 0.568548 -0.096389
1403636625.013556 0.089787 -0.095697 -0.338260 0.810026 0.153830 0.559445 -0.084943
1403636625.113555 0.079322 -0.107824 -0.316706 0.816133 0.157330 0.550115 -0.080921
1403636625.213556 0.071503 -0.114309 -0.289203 0.817510 0.152638 0.548249 -0.088331
1403636625.313555 0.067850 -0.117133 -0.263008 0.813668 0.148994 0.553822 -0.095012
1403636625.713556 0.082211 -0.109137 -0.259156 0.813204 0.152565 0.552853 -0.098879
1403636625.813555 0.093670 -0.100324 -0.232925 0.807234 0.152382 0.561154 -0.101286
1403636625.913555 0.106868 -0.089638 -0.191543 0.801903 0.150482 0.568552 -0.105145
1403636626.013556 0.119376 -0.078945 -0.143347 0.798950 0.149505 0.572452 -0.107821
1403636626.113555 0.130113 -0.069139 -0.096813 0.798564 0.144268 0.572685 -0.116249
1403636626.213556 0.140592 -0.060605 -0.055213 0.798508 0.138864 0.572309 -0.124756
1403636626.313555 0.150681 -0.055993 -0.024969 0.798457 0.136973 0.572034 -0.128383
1403636626.513556 0.169414 -0.057985 -0.003984 0.794712 0.142058 0.577234 -0.122690
1403636626.613555 0.182843 -0.071516 -0.006984 0.790085 0.145024 0.584025 -0.116832
1403636626.913555 0.182800 -0.101444 -0.024434 0.795264 0.153323 0.575408 -0.113807
1403636627.013556 0.177505 -0.113183 -0.036811 0.800317 0.155349 0.568211 -0.111785
1403636627.113555 0.172036 -0.124667 -0.047452 0.805262 0.156686 0.561117 -0.110231
1403636627.313555 0.163741 -0.144919 -0.033746 0.798725 0.156034 0.569985 -0.113175
1403636627.513556 0.154865 -0.164990 0.013391 0.798518 0.151279 0.570993 -0.115976
1403636627.613555 0.150086 -0.177531 0.028591 0.801139 0.144381 0.569922 -0.111890
1403636627.713556 0.144044 -0.191394 0.026413 0.806723 0.138340 0.564742 -0.105479
1403636627.813555 0.139818 -0.206070 0.014974 0.814687 0.130410 0.556847 -0.095915
1403636627.913555 0.138947 -0.220620 0.003203 0.821824 0.122168 0.549804 -0.085999
1403636628.013556 0.142925 -0.232952 -0.001352 0.824650 0.116275 0.547991 -0.078352
1403636628.113555 0.154258 -0.242353 0.006877 0.820480 0.110481 0.555779 -0.075605
1403636628.213556 0.168861 -0.249889 0.024657 0.811171 0.104016 0.570151 -0.078168
1403636628.313555 0.183566 -0.257265 0.047212 0.805841 0.096872 0.577976 -0.084732
1403636628.513556 0.210972 -0.278265 0.090669 0.805213 0.092215 0.578614 -0.091295
1403636628.813555 0.270767 -0.332618 0.104909 0.810154 0.089307 0.573775 -0.080356
1403636628.913555 0.283690 -0.357918 0.102413 0.815537 0.086808 0.567698 -0.071295
1403636629.013556 0.295835 -0.382778 0.107923 0.819578 0.084255 0.562866 -0.066151
1403636629.113555 0.306759 -0.409052 0.123473 0.821100 0.081292 0.561518 -0.062328
1403636629.213556 0.322490 -0.436217 0.138060 0.821408 0.073853 0.562577 -0.057808
1403636629.313555 0.343507 -0.462271 0.147671 0.819847 0.065096 0.566222 -0.054827
1403636629.413555 0.368460 -0.487112 0.151691 0.817418 0.055871 0.570560 -0.056276
1403636629.513556 0.394910 -0.513574 0.148925 0.815015 0.042457 0.575091 -0.056722
1403636629.613555 0.421983 -0.543092 0.137151 0.817750 0.029086 0.572733 -0.049150
1403636629.713556 0.448869 -0.575994 0.118306 0.824013 0.015550 0.565248 -0.035420
1403636629.813555 0.478870 -0.609987 0.094020 0.828563 -0.000362 0.559544 -0.019853
1403636629.913555 0.513041 -0.645162 0.068292 0.830764 -0.017555 0.556310 -0.006450
1403636630.013556 0.549194 -0.679076 0.048458 0.830759 -0.030185 0.555802 0.003421
1403636630.113555 0.587268 -0.713755 0.038852 0.826835 -0.038573 0.561038 0.009663
1403636630.213556 0.630680 -0.747861 0.038322 0.818672 -0.044001 0.572410 0.013691
1403636630.313555 0.677958 -0.781387 0.044981 0.813072 -0.046443 0.580111 0.015075
1403636630.513556 0.765214 -0.852451 0.070427 0.816873 -0.044277 0.574849 0.017517
1403636630.813555 0.876793 -0.996882 0.099034 0.820158 -0.036234 0.570661 0.019359
1403636631.113555 1.017829 -1.083116 0.098939 0.818288 -0.036600 0.573535 0.011103
1403636631.413555 1.156933 -1.166754 0.075003 0.815293 -0.034752 0.577910 0.010470
1403636631.713556 1.291882 -1.243407 0.027472 0.816233 -0.028508 0.576858 0.013667
1403636632.113555 1.461607 -1.329724 0.021782 0.815432 -0.025141 0.578001 0.018804
1403636632.413555 1.585068 -1.369303 0.015965 0.814449 -0.027450 0.579149 0.022485
1403636632.613555 1.674941 -1.370282 -0.026444 0.824373 -0.032200 0.565120 0.003463
1403636632.713556 1.715466 -1.374972 -0.046062 0.827957 -0.024830 0.560153 -0.010017
1403636632.813555 1.758908 -1.381214 -0.060163 0.828148 -0.007715 0.560016 -0.022191
1403636632.913555 1.808352 -1.388588 -0.064534 0.823354 0.017836 0.566504 -0.029033
1403636633.013556 1.859017 -1.397877 -0.063967 0.819350 0.039802 0.570908 -0.033843
1403636633.113555 1.909907 -1.407073 -0.061840 0.817382 0.055123 0.572098 -0.039400
1403636633.313555 2.012312 -1.422323 -0.072904 0.817579 0.068490 0.569529 -0.050106
1403636633.513556 2.118071 -1.434742 -0.101220 0.821801 0.066284 0.562828 -0.058947
1403636633.713556 2.235215 -1.447039 -0.130868 0.825096 0.061404 0.558742 -0.057034
1403636633.913555 2.364705 -1.461775 -0.135544 0.824035 0.052261 0.561024 -0.059061
1403636634.113555 2.502148 -1.482094 -0.136203 0.822507 0.042452 0.563445 -0.064883
1403636634.313555 2.648379 -1.514503 -0.121192 0.821661 0.051442 0.564846 -0.056362
1403636634.413555 2.726143 -1.532343 -0.109322 0.816184 0.055844 0.572641 -0.052982
1403636634.513556 2.803739 -1.549687 -0.103520 0.812301 0.059280 0.577935 -0.051425
1403636634.713556 2.953738 -1.580428 -0.110875 0.808703 0.071154 0.581458 -0.053320
1403636634.913555 3.092295 -1.606745 -0.114018 0.811942 0.083508 0.574489 -0.061153
1403636635.113555 3.227793 -1.625827 -0.099146 0.814199 0.094410 0.569241 -0.064284
1403636635.313555 3.360359 -1.640119 -0.102494 0.816696 0.096200 0.564527 -0.071149
1403636635.513556 3.499473 -1.652233 -0.107631 0.818833 0.091195 0.561043 -0.080163
1403636635.713556 3.642048 -1.668951 -0.087225 0.817430 0.087639 0.563404 -0.081872
1403636635.813555 3.719853 -1.679380 -0.066046 0.813530 0.082435 0.569043 -0.086967
1403636635.913555 3.798658 -1.691704 -0.038145 0.813251 0.076778 0.569416 -0.092158
1403636636.113555 3.957990 -1.728672 0.016557 0.821884 0.082707 0.557846 -0.080461
1403636636.213556 4.041245 -1.749204 0.044758 0.817789 0.087411 0.564076 -0.073474
1403636636.313555 4.124815 -1.770009 0.079301 0.810817 0.089825 0.574165 -0.069582
1403636636.413555 4.206308 -1.789146 0.116690 0.801679 0.090492 0.586883 -0.068488
1403636636.513556 4.284044 -1.808175 0.146784 0.795637 0.092140 0.595078 -0.065981
1403636636.613555 4.355331 -1.826739 0.168719 0.794116 0.096757 0.597082 -0.059263
1403636636.813555 4.480329 -1.857658 0.189475 0.793888 0.107455 0.596900 -0.043654
1403636637.013556 4.584410 -1.869162 0.180299 0.799999 0.102926 0.588653 -0.053817
1403636637.213556 4.674489 -1.867910 0.153187 0.807968 0.095986 0.577486 -0.066960
1403636637.413555 4.758545 -1.861673 0.133719 0.812579 0.097717 0.570454 -0.068920
1403636637.713556 4.889663 -1.843319 0.164985 0.814793 0.099571 0.566508 -0.072572
1403636637.913555 4.982750 -1.827464 0.216465 0.810382 0.101275 0.572317 -0.074009
1403636638.113555 5.075439 -1.810174 0.245688 0.805415 0.101603 0.578940 -0.076238
1403636638.413555 5.202294 -1.787648 0.213150 0.814820 0.096766 0.565125 -0.085671
1403636638.513556 5.244909 -1.782529 0.191802 0.825717 0.092807 0.548791 -0.091691
1403636638.713556 5.343375 -1.779745 0.171173 0.826591 0.099125 0.547749 -0.083017
1403636638.813555 5.404107 -1.780122 0.175941 0.820799 0.101502 0.556374 -0.080219
1403636638.913555 5.467997 -1.780228 0.186639 0.816496 0.099832 0.562628 -0.082570
1403636639.013556 5.532917 -1.781040 0.201261 0.815128 0.095188 0.564371 -0.089390
1403636639.113555 5.600840 -1.782364 0.213404 0.814870 0.088769 0.564244 -0.098672
1403636639.313555 5.743190 -1.798603 0.198846 0.816139 0.086324 0.562233 -0.101782
1403636639.413555 5.818905 -1.814124 0.179099 0.816036 0.093891 0.563004 -0.091083
1403636639.513556 5.895204 -1.831637 0.154263 0.814594 0.101782 0.565378 -0.080156
1403636639.613555 5.971911 -1.849190 0.126304 0.811509 0.109711 0.569706 -0.069655
1403636639.713556 6.047737 -1.864407 0.100757 0.807034 0.110033 0.575911 -0.070111
1403636639.913555 6.188155 -1.892043 0.069533 0.802931 0.104065 0.581445 -0.079959
1403636640.113555 6.319173 -1.918530 0.066240 0.800932 0.111447 0.582538 -0.082081
1403636640.213556 6.383428 -1.931828 0.076393 0.799569 0.119287 0.582126 -0.087116
1403636640.413555 6.497932 -1.958222 0.097773 0.799052 0.131200 0.579343 -0.093083
1403636640.713556 6.652176 -1.994732 0.084806 0.798726 0.138623 0.577393 -0.097147
1403636641.113555 6.828868 -2.029803 0.070858 0.800335 0.140062 0.574984 -0.096122
1403636641.513556 6.981091 -2.055653 0.019854 0.800954 0.129828 0.575180 -0.103851
1403636641.813555 7.075059 -2.085096 0.002322 0.800342 0.133002 0.576782 -0.095321
1403636642.013556 7.133106 -2.102071 0.024646 0.799847 0.125394 0.579899 -0.090768
1403636642.113555 7.159633 -2.113385 0.039725 0.799936 0.117610 0.582257 -0.085132
1403636642.213556 7.182718 -2.124245 0.051286 0.799819 0.111675 0.584203 -0.080777
1403636642.413555 7.220656 -2.145798 0.057175 0.800408 0.096306 0.587174 -0.072792
1403636642.513556 7.236562 -2.157641 0.052069 0.801960 0.090122 0.586509 -0.068884
1403636642.613555 7.248974 -2.169179 0.040900 0.806754 0.086180 0.580891 -0.065472
1403636642.713556 7.261104 -2.180306 0.025588 0.812003 0.083427 0.574202 -0.063117
1403636642.913555 7.288973 -2.199511 0.005456 0.818119 0.080999 0.565869 -0.062548
1403636643.113555 7.321240 -2.220933 0.013177 0.813517 0.079795 0.572367 -0.064949
1403636643.613555 7.426409 -2.280834 0.017349 0.820476 0.082499 0.561693 -0.067185
1403636643.913555 7.523639 -2.319294 0.067948 0.828528 0.088239 0.549175 -0.064510
1403636644.213556 7.665624 -2.349470 0.083588 0.827283 0.087968 0.551017 -0.065147
1403636644.313555 7.723740 -2.356112 0.080278 0.819096 0.079532 0.562942 -0.076497
1403636644.413555 7.784006 -2.364181 0.071015 0.811686 0.072570 0.573249 -0.085359
1403636644.513556 7.843776 -2.377173 0.054029 0.806064 0.067068 0.580667 -0.092676
1403636644.713556 7.959535 -2.421434 -0.001044 0.802268 0.070324 0.586293 -0.087642
1403636644.813555 8.014724 -2.451230 -0.036925 0.801856 0.080527 0.587677 -0.071963
1403636644.913555 8.067259 -2.482232 -0.076202 0.804365 0.084606 0.584647 -0.063449
1403636645.013556 8.115591 -2.512093 -0.111404 0.810573 0.084616 0.576218 -0.061523
1403636645.113555 8.163790 -2.540979 -0.140061 0.824018 0.082840 0.557027 -0.062072
1403636645.213556 8.213884 -2.569680 -0.161234 0.834833 0.083010 0.540837 -0.060487
1403636645.413555 8.342385 -2.620741 -0.177274 0.831879 0.082904 0.545542 -0.059065
1403636645.513556 8.421386 -2.643267 -0.187242 0.827883 0.082238 0.551661 -0.059308
1403636645.713556 8.587919 -2.684980 -0.216564 0.824334 0.082392 0.557085 -0.057811
1403636645.913555 8.770426 -2.720447 -0.223769 0.824368 0.080472 0.556956 -0.061169
1403636646.013556 8.867416 -2.736851 -0.208982 0.819827 0.073995 0.564413 -0.062013
